"step","run-rank0-clicks - _step","run-rank0-clicks - _step__MIN","run-rank0-clicks - _step__MAX","run-rank0-clicks - Total loss","run-rank0-clicks - Total loss__MIN","run-rank0-clicks - Total loss__MAX"
"27702","138505","138505","138505","2.570408821105957","2.570408821105957","2.570408821105957"
"27707","138530","138530","138530","2.6197447776794434","2.6197447776794434","2.6197447776794434"
"27709","138540","138540","138540","2.001199722290039","2.001199722290039","2.001199722290039"
"27715","138570","138570","138570","2.6993184089660645","2.6993184089660645","2.6993184089660645"
"27718","138585","138585","138585","2.2504191398620605","2.2504191398620605","2.2504191398620605"
"27719","138590","138590","138590","2.298870325088501","2.298870325088501","2.298870325088501"
"27743","138710","138710","138710","1.9976990222930908","1.9976990222930908","1.9976990222930908"
"27757","138780","138780","138780","1.8889474868774414","1.8889474868774414","1.8889474868774414"
"27783","138910","138910","138910","2.135322332382202","2.135322332382202","2.135322332382202"
"27795","138970","138970","138970","2.4953103065490723","2.4953103065490723","2.4953103065490723"
"27801","139000","139000","139000","2.1059956550598145","2.1059956550598145","2.1059956550598145"
"27804","139015","139015","139015","2.282667875289917","2.282667875289917","2.282667875289917"
"27815","139070","139070","139070","2.677396059036255","2.677396059036255","2.677396059036255"
"27845","139220","139220","139220","3.029400110244751","3.029400110244751","3.029400110244751"
"27878","139385","139385","139385","2.321657180786133","2.321657180786133","2.321657180786133"
"27880","139395","139395","139395","2.042712926864624","2.042712926864624","2.042712926864624"
"27888","139435","139435","139435","2.8047854900360107","2.8047854900360107","2.8047854900360107"
"27889","139440","139440","139440","2.9386425018310547","2.9386425018310547","2.9386425018310547"
"27890","139445","139445","139445","2.1016061305999756","2.1016061305999756","2.1016061305999756"
"27911","139550","139550","139550","2.252108573913574","2.252108573913574","2.252108573913574"
"27912","139555","139555","139555","2.119516611099243","2.119516611099243","2.119516611099243"
"27917","139580","139580","139580","2.1958353519439697","2.1958353519439697","2.1958353519439697"
"27932","139655","139655","139655","1.8268117904663086","1.8268117904663086","1.8268117904663086"
"27940","139695","139695","139695","1.9615447521209717","1.9615447521209717","1.9615447521209717"
"27976","139875","139875","139875","2.806750535964966","2.806750535964966","2.806750535964966"
"27988","139935","139935","139935","2.3585917949676514","2.3585917949676514","2.3585917949676514"
"28000","139995","139995","139995","2.318676233291626","2.318676233291626","2.318676233291626"
"28009","140040","140040","140040","2.929905414581299","2.929905414581299","2.929905414581299"
"28013","140060","140060","140060","1.9265954494476318","1.9265954494476318","1.9265954494476318"
"28030","140145","140145","140145","2.5607714653015137","2.5607714653015137","2.5607714653015137"
"28031","140150","140150","140150","2.009601354598999","2.009601354598999","2.009601354598999"
"28054","140265","140265","140265","2.492875576019287","2.492875576019287","2.492875576019287"
"28075","140370","140370","140370","2.2816760540008545","2.2816760540008545","2.2816760540008545"
"28078","140385","140385","140385","2.117882013320923","2.117882013320923","2.117882013320923"
"28106","140525","140525","140525","2.661139965057373","2.661139965057373","2.661139965057373"
"28128","140635","140635","140635","2.592121124267578","2.592121124267578","2.592121124267578"
"28133","140660","140660","140660","2.7637550830841064","2.7637550830841064","2.7637550830841064"
"28148","140735","140735","140735","2.532423496246338","2.532423496246338","2.532423496246338"
"28156","140775","140775","140775","2.480069875717163","2.480069875717163","2.480069875717163"
"28202","141005","141005","141005","2.0364134311676025","2.0364134311676025","2.0364134311676025"
"28207","141030","141030","141030","2.6393508911132812","2.6393508911132812","2.6393508911132812"
"28219","141090","141090","141090","2.447862148284912","2.447862148284912","2.447862148284912"
"28235","141170","141170","141170","2.1306207180023193","2.1306207180023193","2.1306207180023193"
"28236","141175","141175","141175","2.1686007976531982","2.1686007976531982","2.1686007976531982"
"28242","141205","141205","141205","2.3132619857788086","2.3132619857788086","2.3132619857788086"
"28252","141255","141255","141255","1.8235411643981934","1.8235411643981934","1.8235411643981934"
"28267","141330","141330","141330","2.2853617668151855","2.2853617668151855","2.2853617668151855"
"28269","141340","141340","141340","2.587467670440674","2.587467670440674","2.587467670440674"
"28271","141350","141350","141350","2.5886569023132324","2.5886569023132324","2.5886569023132324"
"28275","141370","141370","141370","2.7351486682891846","2.7351486682891846","2.7351486682891846"
"28277","141380","141380","141380","2.3937790393829346","2.3937790393829346","2.3937790393829346"
"28290","141445","141445","141445","2.3561298847198486","2.3561298847198486","2.3561298847198486"
"28316","141575","141575","141575","2.2413573265075684","2.2413573265075684","2.2413573265075684"
"28330","141645","141645","141645","2.415377378463745","2.415377378463745","2.415377378463745"
"28331","141650","141650","141650","3.0349221229553223","3.0349221229553223","3.0349221229553223"
"28345","141720","141720","141720","2.500131607055664","2.500131607055664","2.500131607055664"
"28350","141745","141745","141745","2.2656240463256836","2.2656240463256836","2.2656240463256836"
"28357","141780","141780","141780","2.642948865890503","2.642948865890503","2.642948865890503"
"28371","141850","141850","141850","2.192331314086914","2.192331314086914","2.192331314086914"
"28374","141865","141865","141865","1.9381103515625","1.9381103515625","1.9381103515625"
"28377","141880","141880","141880","1.866623044013977","1.866623044013977","1.866623044013977"
"28388","141935","141935","141935","2.0751633644104004","2.0751633644104004","2.0751633644104004"
"28402","142005","142005","142005","2.3862791061401367","2.3862791061401367","2.3862791061401367"
"28405","142020","142020","142020","3.0304322242736816","3.0304322242736816","3.0304322242736816"
"28408","142035","142035","142035","2.3435730934143066","2.3435730934143066","2.3435730934143066"
"28411","142050","142050","142050","2.2556209564208984","2.2556209564208984","2.2556209564208984"
"28428","142135","142135","142135","2.2594006061553955","2.2594006061553955","2.2594006061553955"
"28437","142180","142180","142180","2.435237407684326","2.435237407684326","2.435237407684326"
"28444","142215","142215","142215","2.235645055770874","2.235645055770874","2.235645055770874"
"28461","142300","142300","142300","2.0217244625091553","2.0217244625091553","2.0217244625091553"
"28464","142315","142315","142315","2.706979990005493","2.706979990005493","2.706979990005493"
"28488","142435","142435","142435","2.06528902053833","2.06528902053833","2.06528902053833"
"28523","142610","142610","142610","2.338477611541748","2.338477611541748","2.338477611541748"
"28526","142625","142625","142625","3.092927932739258","3.092927932739258","3.092927932739258"
"28527","142630","142630","142630","2.4490087032318115","2.4490087032318115","2.4490087032318115"
"28531","142650","142650","142650","1.9272301197052002","1.9272301197052002","1.9272301197052002"
"28532","142655","142655","142655","2.709219217300415","2.709219217300415","2.709219217300415"
"28534","142665","142665","142665","1.7886178493499756","1.7886178493499756","1.7886178493499756"
"28542","142705","142705","142705","2.6315670013427734","2.6315670013427734","2.6315670013427734"
"28544","142715","142715","142715","2.6211209297180176","2.6211209297180176","2.6211209297180176"
"28546","142725","142725","142725","2.0536160469055176","2.0536160469055176","2.0536160469055176"
"28556","142775","142775","142775","2.0893571376800537","2.0893571376800537","2.0893571376800537"
"28562","142805","142805","142805","1.9831836223602295","1.9831836223602295","1.9831836223602295"
"28568","142835","142835","142835","2.2203893661499023","2.2203893661499023","2.2203893661499023"
"28588","142935","142935","142935","2.6655468940734863","2.6655468940734863","2.6655468940734863"
"28598","142985","142985","142985","2.265838861465454","2.265838861465454","2.265838861465454"
"28600","142995","142995","142995","2.6698575019836426","2.6698575019836426","2.6698575019836426"
"28604","143015","143015","143015","3.0556046962738037","3.0556046962738037","3.0556046962738037"
"28639","143190","143190","143190","2.6889209747314453","2.6889209747314453","2.6889209747314453"
"28653","143260","143260","143260","2.026703119277954","2.026703119277954","2.026703119277954"
"28664","143315","143315","143315","2.0887794494628906","2.0887794494628906","2.0887794494628906"
"28681","143400","143400","143400","2.1418933868408203","2.1418933868408203","2.1418933868408203"
"28719","143590","143590","143590","2.1203954219818115","2.1203954219818115","2.1203954219818115"
"28729","143640","143640","143640","1.6807445287704468","1.6807445287704468","1.6807445287704468"
"28738","143685","143685","143685","1.8152426481246948","1.8152426481246948","1.8152426481246948"
"28741","143700","143700","143700","2.4294450283050537","2.4294450283050537","2.4294450283050537"
"28753","143760","143760","143760","2.257497787475586","2.257497787475586","2.257497787475586"
"28757","143780","143780","143780","1.6503173112869263","1.6503173112869263","1.6503173112869263"
"28763","143810","143810","143810","2.2750582695007324","2.2750582695007324","2.2750582695007324"
"28786","143925","143925","143925","2.1827139854431152","2.1827139854431152","2.1827139854431152"
"28794","143965","143965","143965","2.784043788909912","2.784043788909912","2.784043788909912"
"28797","143980","143980","143980","2.116487979888916","2.116487979888916","2.116487979888916"
"28800","143995","143995","143995","2.929901123046875","2.929901123046875","2.929901123046875"
"28827","144130","144130","144130","2.1487810611724854","2.1487810611724854","2.1487810611724854"
"28831","144150","144150","144150","1.8675979375839233","1.8675979375839233","1.8675979375839233"
"28845","144220","144220","144220","1.878103256225586","1.878103256225586","1.878103256225586"
"28847","144230","144230","144230","2.6999549865722656","2.6999549865722656","2.6999549865722656"
"28889","144440","144440","144440","2.2655601501464844","2.2655601501464844","2.2655601501464844"
"28893","144460","144460","144460","2.4447021484375","2.4447021484375","2.4447021484375"
"28907","144530","144530","144530","2.5275206565856934","2.5275206565856934","2.5275206565856934"
"28915","144570","144570","144570","1.9682083129882812","1.9682083129882812","1.9682083129882812"
"28917","144580","144580","144580","1.7322211265563965","1.7322211265563965","1.7322211265563965"
"28918","144585","144585","144585","2.184213399887085","2.184213399887085","2.184213399887085"
"28927","144630","144630","144630","2.121178388595581","2.121178388595581","2.121178388595581"
"28935","144670","144670","144670","1.9777477979660034","1.9777477979660034","1.9777477979660034"
"28946","144725","144725","144725","1.9416478872299194","1.9416478872299194","1.9416478872299194"
"28994","144965","144965","144965","2.0581774711608887","2.0581774711608887","2.0581774711608887"
"29008","145035","145035","145035","2.6743626594543457","2.6743626594543457","2.6743626594543457"
"29044","145215","145215","145215","2.6193628311157227","2.6193628311157227","2.6193628311157227"
"29050","145245","145245","145245","2.4167420864105225","2.4167420864105225","2.4167420864105225"
"29059","145290","145290","145290","2.0529632568359375","2.0529632568359375","2.0529632568359375"
"29064","145315","145315","145315","2.0664618015289307","2.0664618015289307","2.0664618015289307"
"29078","145385","145385","145385","2.498248815536499","2.498248815536499","2.498248815536499"
"29096","145475","145475","145475","2.3370308876037598","2.3370308876037598","2.3370308876037598"
"29103","145510","145510","145510","2.322291851043701","2.322291851043701","2.322291851043701"
"29117","145580","145580","145580","2.6425414085388184","2.6425414085388184","2.6425414085388184"
"29118","145585","145585","145585","1.794692873954773","1.794692873954773","1.794692873954773"
"29130","145645","145645","145645","2.063697338104248","2.063697338104248","2.063697338104248"
"29134","145665","145665","145665","1.905362844467163","1.905362844467163","1.905362844467163"
"29153","145760","145760","145760","2.0085482597351074","2.0085482597351074","2.0085482597351074"
"29198","145985","145985","145985","2.1246261596679688","2.1246261596679688","2.1246261596679688"
"29201","146000","146000","146000","2.4533591270446777","2.4533591270446777","2.4533591270446777"
"29209","146040","146040","146040","2.7243833541870117","2.7243833541870117","2.7243833541870117"
"29210","146045","146045","146045","2.0960025787353516","2.0960025787353516","2.0960025787353516"
"29214","146065","146065","146065","2.5353386402130127","2.5353386402130127","2.5353386402130127"
"29220","146095","146095","146095","1.8271287679672241","1.8271287679672241","1.8271287679672241"
"29221","146100","146100","146100","1.9710595607757568","1.9710595607757568","1.9710595607757568"
"29230","146145","146145","146145","2.934293746948242","2.934293746948242","2.934293746948242"
"29241","146200","146200","146200","2.177319049835205","2.177319049835205","2.177319049835205"
"29243","146210","146210","146210","2.7179079055786133","2.7179079055786133","2.7179079055786133"
"29248","146235","146235","146235","2.1634023189544678","2.1634023189544678","2.1634023189544678"
"29249","146240","146240","146240","2.9782145023345947","2.9782145023345947","2.9782145023345947"
"29252","146255","146255","146255","2.2851991653442383","2.2851991653442383","2.2851991653442383"
"29258","146285","146285","146285","2.599116325378418","2.599116325378418","2.599116325378418"
"29261","146300","146300","146300","2.692758083343506","2.692758083343506","2.692758083343506"
"29283","146410","146410","146410","1.9062658548355103","1.9062658548355103","1.9062658548355103"
"29284","146415","146415","146415","1.9978656768798828","1.9978656768798828","1.9978656768798828"
"29300","146495","146495","146495","2.5794599056243896","2.5794599056243896","2.5794599056243896"
"29313","146560","146560","146560","2.1187384128570557","2.1187384128570557","2.1187384128570557"
"29315","146570","146570","146570","2.5996365547180176","2.5996365547180176","2.5996365547180176"
"29326","146625","146625","146625","2.128999710083008","2.128999710083008","2.128999710083008"
"29328","146635","146635","146635","2.314236879348755","2.314236879348755","2.314236879348755"
"29332","146655","146655","146655","1.7705897092819214","1.7705897092819214","1.7705897092819214"
"29342","146705","146705","146705","2.463106632232666","2.463106632232666","2.463106632232666"
"29345","146720","146720","146720","2.8019909858703613","2.8019909858703613","2.8019909858703613"
"29346","146725","146725","146725","2.1360983848571777","2.1360983848571777","2.1360983848571777"
"29349","146740","146740","146740","2.0797390937805176","2.0797390937805176","2.0797390937805176"
"29350","146745","146745","146745","2.0644888877868652","2.0644888877868652","2.0644888877868652"
"29373","146860","146860","146860","2.448598623275757","2.448598623275757","2.448598623275757"
"29383","146910","146910","146910","1.928909182548523","1.928909182548523","1.928909182548523"
"29396","146975","146975","146975","2.552541732788086","2.552541732788086","2.552541732788086"
"29400","146995","146995","146995","2.2104146480560303","2.2104146480560303","2.2104146480560303"
"29402","147005","147005","147005","2.0974106788635254","2.0974106788635254","2.0974106788635254"
"29417","147080","147080","147080","1.803568720817566","1.803568720817566","1.803568720817566"
"29421","147100","147100","147100","2.074927806854248","2.074927806854248","2.074927806854248"
"29428","147135","147135","147135","2.4203948974609375","2.4203948974609375","2.4203948974609375"
"29430","147145","147145","147145","2.7337260246276855","2.7337260246276855","2.7337260246276855"
"29434","147165","147165","147165","2.199679374694824","2.199679374694824","2.199679374694824"
"29447","147230","147230","147230","2.4678280353546143","2.4678280353546143","2.4678280353546143"
"29448","147235","147235","147235","2.3538172245025635","2.3538172245025635","2.3538172245025635"
"29450","147245","147245","147245","3.7462284564971924","3.7462284564971924","3.7462284564971924"
"29484","147415","147415","147415","2.7612621784210205","2.7612621784210205","2.7612621784210205"
"29487","147430","147430","147430","1.458319902420044","1.458319902420044","1.458319902420044"
"29505","147520","147520","147520","1.967268943786621","1.967268943786621","1.967268943786621"
"29520","147595","147595","147595","2.591557502746582","2.591557502746582","2.591557502746582"
"29526","147625","147625","147625","2.6777842044830322","2.6777842044830322","2.6777842044830322"
"29538","147685","147685","147685","2.480252265930176","2.480252265930176","2.480252265930176"
"29546","147725","147725","147725","2.475184202194214","2.475184202194214","2.475184202194214"
"29547","147730","147730","147730","2.1748554706573486","2.1748554706573486","2.1748554706573486"
"29565","147820","147820","147820","2.889003276824951","2.889003276824951","2.889003276824951"
"29571","147850","147850","147850","2.301192283630371","2.301192283630371","2.301192283630371"
"29584","147915","147915","147915","2.1403050422668457","2.1403050422668457","2.1403050422668457"
"29587","147930","147930","147930","2.4968225955963135","2.4968225955963135","2.4968225955963135"
"29615","148070","148070","148070","2.3579189777374268","2.3579189777374268","2.3579189777374268"
"29616","148075","148075","148075","2.328402280807495","2.328402280807495","2.328402280807495"
"29624","148115","148115","148115","2.717057228088379","2.717057228088379","2.717057228088379"
"29632","148155","148155","148155","2.184781789779663","2.184781789779663","2.184781789779663"
"29638","148185","148185","148185","2.477810859680176","2.477810859680176","2.477810859680176"
"29646","148225","148225","148225","2.5194976329803467","2.5194976329803467","2.5194976329803467"
"29653","148260","148260","148260","2.4060354232788086","2.4060354232788086","2.4060354232788086"
"29658","148285","148285","148285","2.680276393890381","2.680276393890381","2.680276393890381"
"29684","148415","148415","148415","1.9941614866256714","1.9941614866256714","1.9941614866256714"
"29689","148440","148440","148440","2.013911485671997","2.013911485671997","2.013911485671997"
"29711","148550","148550","148550","2.167123794555664","2.167123794555664","2.167123794555664"
"29712","148555","148555","148555","1.9799460172653198","1.9799460172653198","1.9799460172653198"
"29728","148635","148635","148635","2.494960069656372","2.494960069656372","2.494960069656372"
"29747","148730","148730","148730","2.426849365234375","2.426849365234375","2.426849365234375"
"29763","148810","148810","148810","2.397722005844116","2.397722005844116","2.397722005844116"
"29807","149030","149030","149030","2.502394676208496","2.502394676208496","2.502394676208496"
"29817","149080","149080","149080","1.730936884880066","1.730936884880066","1.730936884880066"
"29831","149150","149150","149150","2.555830717086792","2.555830717086792","2.555830717086792"
"29833","149160","149160","149160","2.5684688091278076","2.5684688091278076","2.5684688091278076"
"29846","149225","149225","149225","2.416588544845581","2.416588544845581","2.416588544845581"
"29852","149255","149255","149255","2.2031073570251465","2.2031073570251465","2.2031073570251465"
"29871","149350","149350","149350","2.2863574028015137","2.2863574028015137","2.2863574028015137"
"29881","149400","149400","149400","2.4003067016601562","2.4003067016601562","2.4003067016601562"
"29896","149475","149475","149475","2.3710672855377197","2.3710672855377197","2.3710672855377197"
"29916","149575","149575","149575","2.370288372039795","2.370288372039795","2.370288372039795"
"29921","149600","149600","149600","2.3008880615234375","2.3008880615234375","2.3008880615234375"
"29923","149610","149610","149610","2.6682519912719727","2.6682519912719727","2.6682519912719727"
"29927","149630","149630","149630","2.415841579437256","2.415841579437256","2.415841579437256"
"29928","149635","149635","149635","2.746370553970337","2.746370553970337","2.746370553970337"
"29958","149785","149785","149785","2.5115551948547363","2.5115551948547363","2.5115551948547363"
"29977","149880","149880","149880","2.486889123916626","2.486889123916626","2.486889123916626"
"29980","149895","149895","149895","1.9890198707580566","1.9890198707580566","1.9890198707580566"
"29984","149915","149915","149915","2.3526415824890137","2.3526415824890137","2.3526415824890137"
"29994","149965","149965","149965","2.363759994506836","2.363759994506836","2.363759994506836"
"30006","150025","150025","150025","2.675187587738037","2.675187587738037","2.675187587738037"
"30025","150120","150120","150120","2.0409111976623535","2.0409111976623535","2.0409111976623535"
"30042","150205","150205","150205","1.984710454940796","1.984710454940796","1.984710454940796"
"30048","150235","150235","150235","2.058584451675415","2.058584451675415","2.058584451675415"
"30077","150380","150380","150380","1.9673421382904053","1.9673421382904053","1.9673421382904053"
"30078","150385","150385","150385","2.007807731628418","2.007807731628418","2.007807731628418"
"30089","150440","150440","150440","2.239924669265747","2.239924669265747","2.239924669265747"
"30092","150455","150455","150455","2.0568482875823975","2.0568482875823975","2.0568482875823975"
"30097","150480","150480","150480","1.8106036186218262","1.8106036186218262","1.8106036186218262"
"30108","150535","150535","150535","2.0757031440734863","2.0757031440734863","2.0757031440734863"
"30123","150610","150610","150610","1.7510876655578613","1.7510876655578613","1.7510876655578613"
"30150","150745","150745","150745","1.8959671258926392","1.8959671258926392","1.8959671258926392"
"30168","150835","150835","150835","2.12863826751709","2.12863826751709","2.12863826751709"
"30204","151015","151015","151015","2.505922794342041","2.505922794342041","2.505922794342041"
"30207","151030","151030","151030","1.852914571762085","1.852914571762085","1.852914571762085"
"30227","151130","151130","151130","2.66304087638855","2.66304087638855","2.66304087638855"
"30238","151185","151185","151185","1.9679312705993652","1.9679312705993652","1.9679312705993652"
"30255","151270","151270","151270","2.370692014694214","2.370692014694214","2.370692014694214"
"30264","151315","151315","151315","1.7122583389282227","1.7122583389282227","1.7122583389282227"
"30273","151360","151360","151360","2.4692258834838867","2.4692258834838867","2.4692258834838867"
"30290","151445","151445","151445","2.4222731590270996","2.4222731590270996","2.4222731590270996"
"30307","151530","151530","151530","3.1271235942840576","3.1271235942840576","3.1271235942840576"
"30340","151695","151695","151695","2.2793006896972656","2.2793006896972656","2.2793006896972656"
"30341","151700","151700","151700","2.6672255992889404","2.6672255992889404","2.6672255992889404"
"30384","151915","151915","151915","2.2727761268615723","2.2727761268615723","2.2727761268615723"
"30406","152025","152025","152025","2.42168927192688","2.42168927192688","2.42168927192688"
"30414","152065","152065","152065","2.5526540279388428","2.5526540279388428","2.5526540279388428"
"30420","152095","152095","152095","2.5097296237945557","2.5097296237945557","2.5097296237945557"
"30422","152105","152105","152105","2.7648825645446777","2.7648825645446777","2.7648825645446777"
"30433","152160","152160","152160","2.525456428527832","2.525456428527832","2.525456428527832"
"30444","152215","152215","152215","2.486341953277588","2.486341953277588","2.486341953277588"
"30455","152270","152270","152270","3.0495457649230957","3.0495457649230957","3.0495457649230957"
"30461","152300","152300","152300","2.307337760925293","2.307337760925293","2.307337760925293"
"30465","152320","152320","152320","2.792524576187134","2.792524576187134","2.792524576187134"
"30480","152395","152395","152395","2.4553382396698","2.4553382396698","2.4553382396698"
"30481","152400","152400","152400","2.66902756690979","2.66902756690979","2.66902756690979"
"30504","152515","152515","152515","2.2818543910980225","2.2818543910980225","2.2818543910980225"
"30515","152570","152570","152570","2.1093876361846924","2.1093876361846924","2.1093876361846924"
"30526","152625","152625","152625","2.022382974624634","2.022382974624634","2.022382974624634"
"30529","152640","152640","152640","2.0759687423706055","2.0759687423706055","2.0759687423706055"
"30567","152830","152830","152830","2.4886903762817383","2.4886903762817383","2.4886903762817383"
"30578","152885","152885","152885","2.668255090713501","2.668255090713501","2.668255090713501"
"30644","153215","153215","153215","3.1883137226104736","3.1883137226104736","3.1883137226104736"
"30651","153250","153250","153250","2.3425822257995605","2.3425822257995605","2.3425822257995605"
"30654","153265","153265","153265","1.7736307382583618","1.7736307382583618","1.7736307382583618"
"30657","153280","153280","153280","2.1773178577423096","2.1773178577423096","2.1773178577423096"
"30668","153335","153335","153335","2.287209987640381","2.287209987640381","2.287209987640381"
"30673","153360","153360","153360","2.179891586303711","2.179891586303711","2.179891586303711"
"30677","153380","153380","153380","1.3616057634353638","1.3616057634353638","1.3616057634353638"
"30680","153395","153395","153395","2.4174916744232178","2.4174916744232178","2.4174916744232178"
"30684","153415","153415","153415","2.689345359802246","2.689345359802246","2.689345359802246"
"30718","153585","153585","153585","2.8289871215820312","2.8289871215820312","2.8289871215820312"
"30735","153670","153670","153670","3.180720090866089","3.180720090866089","3.180720090866089"
"30741","153700","153700","153700","2.492894172668457","2.492894172668457","2.492894172668457"
"30746","153725","153725","153725","2.530653238296509","2.530653238296509","2.530653238296509"
"30747","153730","153730","153730","2.568596124649048","2.568596124649048","2.568596124649048"
"30761","153800","153800","153800","2.543696165084839","2.543696165084839","2.543696165084839"
"30767","153830","153830","153830","2.0176002979278564","2.0176002979278564","2.0176002979278564"
"30809","154040","154040","154040","2.5602593421936035","2.5602593421936035","2.5602593421936035"
"30821","154100","154100","154100","2.887148141860962","2.887148141860962","2.887148141860962"
"30825","154120","154120","154120","2.3343143463134766","2.3343143463134766","2.3343143463134766"
"30831","154150","154150","154150","1.982600450515747","1.982600450515747","1.982600450515747"
"30832","154155","154155","154155","2.9100451469421387","2.9100451469421387","2.9100451469421387"
"30839","154190","154190","154190","1.7983522415161133","1.7983522415161133","1.7983522415161133"
"30882","154405","154405","154405","2.3993706703186035","2.3993706703186035","2.3993706703186035"
"30913","154560","154560","154560","2.0428836345672607","2.0428836345672607","2.0428836345672607"
"30944","154715","154715","154715","2.667799472808838","2.667799472808838","2.667799472808838"
"30952","154755","154755","154755","1.8584545850753784","1.8584545850753784","1.8584545850753784"
"30956","154775","154775","154775","2.2500295639038086","2.2500295639038086","2.2500295639038086"
"30980","154895","154895","154895","2.3212108612060547","2.3212108612060547","2.3212108612060547"
"30987","154930","154930","154930","2.475555658340454","2.475555658340454","2.475555658340454"
"30993","154960","154960","154960","3.094238519668579","3.094238519668579","3.094238519668579"
"31004","155015","155015","155015","2.331414222717285","2.331414222717285","2.331414222717285"
"31008","155035","155035","155035","2.3148269653320312","2.3148269653320312","2.3148269653320312"
"31022","155105","155105","155105","2.166653633117676","2.166653633117676","2.166653633117676"
"31024","155115","155115","155115","2.591902256011963","2.591902256011963","2.591902256011963"
"31026","155125","155125","155125","2.030729055404663","2.030729055404663","2.030729055404663"
"31043","155210","155210","155210","1.9321316480636597","1.9321316480636597","1.9321316480636597"
"31053","155260","155260","155260","2.523355722427368","2.523355722427368","2.523355722427368"
"31058","155285","155285","155285","2.0011208057403564","2.0011208057403564","2.0011208057403564"
"31094","155465","155465","155465","1.9715158939361572","1.9715158939361572","1.9715158939361572"
"31095","155470","155470","155470","2.294783592224121","2.294783592224121","2.294783592224121"
"31127","155630","155630","155630","2.447321653366089","2.447321653366089","2.447321653366089"
"31132","155655","155655","155655","2.202054500579834","2.202054500579834","2.202054500579834"
"31166","155825","155825","155825","2.198885679244995","2.198885679244995","2.198885679244995"
"31171","155850","155850","155850","2.2875237464904785","2.2875237464904785","2.2875237464904785"
"31178","155885","155885","155885","2.7005228996276855","2.7005228996276855","2.7005228996276855"
"31192","155955","155955","155955","2.122363567352295","2.122363567352295","2.122363567352295"
"31199","155990","155990","155990","1.826981544494629","1.826981544494629","1.826981544494629"
"31216","156075","156075","156075","2.125852108001709","2.125852108001709","2.125852108001709"
"31218","156085","156085","156085","2.3567543029785156","2.3567543029785156","2.3567543029785156"
"31281","156400","156400","156400","1.7854846715927124","1.7854846715927124","1.7854846715927124"
"31288","156435","156435","156435","2.4781157970428467","2.4781157970428467","2.4781157970428467"
"31315","156570","156570","156570","2.2865006923675537","2.2865006923675537","2.2865006923675537"
"31316","156575","156575","156575","2.064636707305908","2.064636707305908","2.064636707305908"
"31324","156615","156615","156615","2.5182907581329346","2.5182907581329346","2.5182907581329346"
"31335","156670","156670","156670","2.744060754776001","2.744060754776001","2.744060754776001"
"31345","156720","156720","156720","2.676424264907837","2.676424264907837","2.676424264907837"
"31351","156750","156750","156750","2.2975404262542725","2.2975404262542725","2.2975404262542725"
"31353","156760","156760","156760","2.429624319076538","2.429624319076538","2.429624319076538"
"31365","156820","156820","156820","1.9733922481536865","1.9733922481536865","1.9733922481536865"
"31383","156910","156910","156910","2.564879894256592","2.564879894256592","2.564879894256592"
"31391","156950","156950","156950","2.4244821071624756","2.4244821071624756","2.4244821071624756"
"31398","156985","156985","156985","2.717402935028076","2.717402935028076","2.717402935028076"
"31438","157185","157185","157185","1.9731918573379517","1.9731918573379517","1.9731918573379517"
"31455","157270","157270","157270","2.1688270568847656","2.1688270568847656","2.1688270568847656"
"31462","157305","157305","157305","2.5416293144226074","2.5416293144226074","2.5416293144226074"
"31463","157310","157310","157310","2.0597198009490967","2.0597198009490967","2.0597198009490967"
"31471","157350","157350","157350","2.260934591293335","2.260934591293335","2.260934591293335"
"31472","157355","157355","157355","2.2475430965423584","2.2475430965423584","2.2475430965423584"
"31485","157420","157420","157420","2.039531946182251","2.039531946182251","2.039531946182251"
"31487","157430","157430","157430","2.886014938354492","2.886014938354492","2.886014938354492"
"31501","157500","157500","157500","2.079564332962036","2.079564332962036","2.079564332962036"
"31509","157540","157540","157540","2.169525623321533","2.169525623321533","2.169525623321533"
"31510","157545","157545","157545","1.8828741312026978","1.8828741312026978","1.8828741312026978"
"31512","157555","157555","157555","1.5747289657592773","1.5747289657592773","1.5747289657592773"
"31514","157565","157565","157565","1.8409916162490845","1.8409916162490845","1.8409916162490845"
"31518","157585","157585","157585","2.481196165084839","2.481196165084839","2.481196165084839"
"31522","157605","157605","157605","2.170968532562256","2.170968532562256","2.170968532562256"
"31541","157700","157700","157700","2.446988821029663","2.446988821029663","2.446988821029663"
"31553","157760","157760","157760","2.3040874004364014","2.3040874004364014","2.3040874004364014"
"31559","157790","157790","157790","2.9269232749938965","2.9269232749938965","2.9269232749938965"
"31570","157845","157845","157845","1.7432265281677246","1.7432265281677246","1.7432265281677246"
"31590","157945","157945","157945","2.7371981143951416","2.7371981143951416","2.7371981143951416"
"31592","157955","157955","157955","2.3228254318237305","2.3228254318237305","2.3228254318237305"
"31601","158000","158000","158000","2.349480628967285","2.349480628967285","2.349480628967285"
"31611","158050","158050","158050","2.3941729068756104","2.3941729068756104","2.3941729068756104"
"31630","158145","158145","158145","2.0666654109954834","2.0666654109954834","2.0666654109954834"
"31638","158185","158185","158185","2.4792733192443848","2.4792733192443848","2.4792733192443848"
"31666","158325","158325","158325","2.314882516860962","2.314882516860962","2.314882516860962"
"31667","158330","158330","158330","2.0892820358276367","2.0892820358276367","2.0892820358276367"
"31676","158375","158375","158375","1.7511115074157715","1.7511115074157715","1.7511115074157715"
